pt_mu1,pt_mu2,pt_fjt,M_fjt,S_T,MET,DR_fjt_mu1,DR_fjt_mu2,DR_mu1_mu2
38.1754,24.345,71.3242,19.8346,197.354,33.6649,3.2078,3.41132,3.07717
232.471,113.449,135.599,18.7084,567.404,42.1664,3.07037,0.683858,3.16046
85.4369,21.1824,88.9694,12.3613,372.042,60.1462,3.29229,3.05626,2.83693
44.1333,27.4924,86.5841,36.5953,230.294,74.5154,3.25844,2.68845,0.576378
143.188,111.586,64.2046,3.71217,394.289,45.3794,2.25521,1.27878,3.21021
71.9689,41.8974,117.869,19.8161,335.093,50.0804,3.01133,2.2202,0.84075
83.5682,73.7622,132.214,13.8252,327.564,127.588,1.32644,2.28138,2.91716
33.8448,31.0177,64.8445,10.3238,240.385,64.2796,0.685738,0.87164,0.674119
161.8,48.9396,163.608,31.9466,465.206,66.1501,4.61683,4.9494,2.62546
124.484,28.2045,118.177,19.5308,371.81,144.755,1.22613,2.4675,2.65966
46.9303,38.5256,116.102,18.4767,331.844,88.0097,3.62686,1.59838,2.48344
59.2036,48.2493,156.369,41.4078,411.487,141.437,2.43489,3.26669,1.33878
50.8205,20.1332,124.435,33.3781,296.499,166.472,1.01269,3.32372,3.84027
107.444,35.4739,81.675,11.8906,304.331,63.3017,2.51062,1.7642,2.80873
53.5045,44.7127,93.3575,16.5785,271.789,91.7663,1.55071,2.02374,0.476606
44.8618,20.3979,51.1158,7.24893,191.795,10.8464,3.12926,3.44891,2.13903
61.3876,32.2196,85.7316,11.2356,284.561,51.8386,2.11232,2.98859,2.3119
74.8542,21.81,65.6142,14.0638,166.736,20.7422,3.16896,4.57752,2.40367
79.9906,60.3056,79.0625,6.04363,320.41,14.6401,1.44079,2.76252,2.53065
141.917,54.1052,123.418,11.4382,356.935,48.6866,3.4184,1.02543,3.24908
155.959,32.6783,101.468,16.4527,553.891,119.022,2.08669,1.34445,0.799484
98.2077,46.4112,248.685,35.7911,583.755,76.8545,3.32293,1.33941,2.86171
